"date","sig_total","sig_quorum","id"
"2015-08-27","1807","1370",70
"2015-08-28","1807","1370",70
"2015-08-29","1807","1370",70
"2015-08-30","1808","1371",70
"2015-08-31","1808","1371",70
"2015-09-01","1808","1371",70
"2015-09-02","1808","1371",70
"2015-09-03","1809","1372",70
"2015-09-04","1809","1372",70
"2015-09-05","1809","1372",70
"2015-09-06","1809","1372",70
"2015-09-07","1809","1372",70
"2015-09-08","1809","1372",70
"2015-09-09","1809","1372",70
"2015-09-10","1809","1372",70
"2015-09-11","1809","1372",70
"2015-09-12","1809","1372",70
"2015-09-13","1809","1372",70
"2015-09-14","1809","1372",70
"2015-09-15","1809","1372",70
"2015-09-16","1810","1373",70
"2015-09-17","1810","1373",70
"2015-09-18","1810","1373",70
"2015-09-19","1810","1373",70
"2015-09-20","1815","1378",70
"2015-09-21","1815","1378",70
"2015-09-22","1816","1379",70
"2015-09-23","1816","1379",70
"2015-09-24","1816","1379",70
"2015-09-25","1816","1379",70
"2015-09-26","1816","1379",70
"2015-09-27","1816","1379",70
"2015-09-28","1816","1379",70
"2015-09-29","1816","1379",70
"2015-09-30","1871","1434",70
"2015-10-01","1873","1435",70
"2015-10-02","1873","1435",70
"2015-06-23","48","21",71
"2015-06-24","101","37",71
"2015-06-25","116","43",71
"2015-06-26","136","59",71
"2015-06-27","166","84",71
"2015-06-28","183","96",71
"2015-06-29","213","117",71
"2015-06-30","246","147",71
"2015-07-01","278","175",71
"2015-07-02","398","273",71
"2015-07-03","465","325",71
"2015-07-04","494","351",71
"2015-07-05","522","373",71
"2015-07-06","544","392",71
"2015-07-07","553","401",71
"2015-07-08","568","411",71
"2015-07-09","578","419",71
"2015-07-10","593","432",71
"2015-07-11","609","440",71
"2015-07-12","650","465",71
"2015-07-13","731","526",71
"2015-07-14","783","572",71
"2015-07-15","849","626",71
"2015-07-16","881","654",71
"2015-07-17","909","674",71
"2015-07-18","921","686",71
"2015-07-19","957","710",71
"2015-07-20","995","741",71
"2015-07-21","1061","788",71
"2015-07-22","1102","812",71
"2015-07-23","1131","831",71
"2015-07-24","1184","860",71
"2015-07-25","1246","910",71
"2015-07-26","1319","972",71
"2015-07-27","1355","999",71
"2015-07-28","1380","1022",71
"2015-07-29","1413","1051",71
"2015-07-30","1436","1074",71
"2015-07-31","1441","1079",71
"2015-08-01","1460","1097",71
"2015-08-02","1473","1107",71
"2015-08-03","1488","1120",71
"2015-08-04","1499","1131",71
"2015-08-05","1505","1136",71
"2015-08-06","1516","1147",71
"2015-08-07","1521","1151",71
"2015-08-08","1527","1157",71
"2015-08-09","1532","1161",71
"2015-08-10","1537","1164",71
"2015-08-11","1540","1167",71
"2015-08-12","1544","1169",71
"2015-08-13","1546","1170",71
"2015-08-14","1550","1172",71
"2015-08-15","1562","1182",71
"2015-08-16","1573","1191",71
"2015-08-17","1584","1199",71
"2015-08-18","1586","1200",71
"2015-08-19","1615","1225",71
"2015-08-20","1625","1234",71
"2015-08-21","1627","1235",71
"2015-08-22","1627","1235",71
"2015-08-23","1631","1238",71
"2015-08-24","1637","1242",71
"2015-08-25","1641","1245",71
"2015-08-26","1643","1247",71
"2015-08-27","1645","1249",71
"2015-08-28","1649","1253",71
"2015-08-29","1651","1255",71
"2015-08-30","1653","1256",71
"2015-08-31","1665","1259",71
"2015-09-01","1668","1262",71
"2015-09-02","1668","1262",71
"2015-09-03","1671","1264",71
"2015-09-04","1672","1264",71
"2015-09-05","1672","1264",71
"2015-09-06","1680","1270",71
"2015-09-07","1685","1274",71
"2015-09-08","1689","1278",71
"2015-09-09","1692","1280",71
"2015-09-10","1699","1287",71
"2015-09-11","1716","1303",71
"2015-09-12","1743","1328",71
"2015-09-13","1768","1350",71
"2015-09-14","1794","1375",71
"2015-09-15","1799","1378",71
"2015-09-16","1804","1383",71
"2015-09-17","1812","1390",71
"2015-09-18","1820","1394",71
"2015-09-19","1826","1397",71
"2015-09-20","1833","1402",71
"2015-09-21","1836","1404",71
"2015-09-22","1837","1405",71
"2015-09-23","1843","1409",71
"2015-09-24","1846","1410",71
"2015-09-25","1846","1410",71
"2015-09-26","1850","1413",71
"2015-09-27","1852","1415",71
"2015-09-28","1853","1416",71
"2015-09-29","1853","1416",71
"2015-09-30","1854","1417",71
"2015-10-01","1854","1417",71
"2015-10-02","1854","1417",71
"2015-07-01","9","4",72
"2015-07-02","22","6",72
"2015-07-03","24","6",72
"2015-07-04","30","9",72
"2015-07-05","664","96",72
"2015-07-06","927","176",72
"2015-07-07","1066","227",72
"2015-07-08","1203","264",72
"2015-07-09","1253","271",72
"2015-07-10","1289","278",72
"2015-07-11","1297","278",72
"2015-07-12","1486","300",72
"2015-07-13","1492","302",72
"2015-07-14","1508","308",72
"2015-07-15","1508","308",72
"2015-07-16","1522","311",72
"2015-07-17","1524","311",72
"2015-07-18","1530","311",72
"2015-07-19","1531","311",72
"2015-07-20","1531","311",72
"2015-07-21","1531","311",72
"2015-07-22","1538","312",72
"2015-07-23","1539","312",72
"2015-07-24","1541","313",72
"2015-07-25","1541","313",72
"2015-07-26","1544","315",72
"2015-07-27","1548","315",72
"2015-07-28","1552","315",72
"2015-07-29","1592","346",72
"2015-07-30","1599","349",72
"2015-07-31","1606","351",72
"2015-08-01","1609","352",72
"2015-08-02","1609","352",72
"2015-08-03","1609","352",72
"2015-08-04","1660","395",72
"2015-08-05","1666","395",72
"2015-08-06","1679","402",72
"2015-08-07","1681","402",72
"2015-08-08","1683","402",72
"2015-08-09","1683","402",72
"2015-08-10","1688","406",72
"2015-08-11","1704","415",72
"2015-08-12","1707","417",72
"2015-08-13","1745","428",72
"2015-08-14","1748","429",72
"2015-08-15","1750","429",72
"2015-08-16","1753","429",72
"2015-08-17","1753","429",72
"2015-08-18","1754","429",72
"2015-08-19","1761","431",72
"2015-08-20","1762","432",72
"2015-08-21","1763","432",72
"2015-08-22","1764","432",72
"2015-08-23","1764","432",72
"2015-08-24","1764","432",72
"2015-08-25","1765","432",72
"2015-08-26","1768","433",72
"2015-08-27","1768","433",72
"2015-08-28","1770","434",72
"2015-08-29","1771","434",72
"2015-08-30","1773","434",72
"2015-08-31","1776","434",72
"2015-09-01","1783","434",72
"2015-09-02","1787","435",72
"2015-09-03","1789","435",72
"2015-09-04","1791","436",72
"2015-09-05","1791","436",72
"2015-09-06","1793","437",72
"2015-09-07","1795","437",72
"2015-09-08","1795","437",72
"2015-09-09","1796","437",72
"2015-09-10","1796","437",72
"2015-09-11","1797","437",72
"2015-09-12","1797","437",72
"2015-09-13","1799","437",72
"2015-09-14","1801","437",72
"2015-09-15","1804","437",72
"2015-09-16","1805","438",72
"2015-09-17","1807","439",72
"2015-09-18","1807","439",72
"2015-09-19","1808","439",72
"2015-09-20","1810","439",72
"2015-09-21","1811","439",72
"2015-09-22","1811","439",72
"2015-09-23","1811","439",72
"2015-09-24","1812","439",72
"2015-09-25","1814","441",72
"2015-09-26","1815","441",72
"2015-09-27","1815","441",72
"2015-09-28","1818","442",72
"2015-09-29","1818","442",72
"2015-09-30","1825","443",72
"2015-10-01","1837","443",72
"2015-10-02","1837","443",72
"2015-05-21","4","4",73
"2015-05-22","11","6",73
"2015-05-23","20","12",73
"2015-05-24","25","14",73
"2015-05-25","26","14",73
"2015-05-26","65","34",73
"2015-05-27","118","51",73
"2015-05-28","196","107",73
"2015-05-29","266","159",73
"2015-05-30","311","191",73
"2015-05-31","327","203",73
"2015-06-01","373","244",73
"2015-06-02","391","254",73
"2015-06-03","407","263",73
"2015-06-04","418","267",73
"2015-06-05","418","267",73
"2015-06-06","432","278",73
"2015-06-07","433","279",73
"2015-06-08","478","322",73
"2015-06-09","482","326",73
"2015-06-10","502","345",73
"2015-06-11","504","345",73
"2015-06-12","507","348",73
"2015-06-13","508","348",73
"2015-06-14","510","350",73
"2015-06-15","518","358",73
"2015-06-16","590","411",73
"2015-06-17","615","433",73
"2015-06-18","642","453",73
"2015-06-19","677","470",73
"2015-06-20","716","495",73
"2015-06-21","742","512",73
"2015-06-22","763","525",73
"2015-06-23","814","571",73
"2015-06-24","858","610",73
"2015-06-25","905","650",73
"2015-06-26","942","671",73
"2015-06-27","981","709",73
"2015-06-28","991","718",73
"2015-06-29","1031","758",73
"2015-06-30","1057","784",73
"2015-07-01","1085","804",73
"2015-07-02","1123","834",73
"2015-07-03","1124","835",73
"2015-07-04","1124","835",73
"2015-07-05","1124","835",73
"2015-07-06","1124","835",73
"2015-07-07","1124","835",73
"2015-07-08","1126","837",73
"2015-07-09","1129","840",73
"2015-07-10","1129","840",73
"2015-07-11","1129","840",73
"2015-07-12","1130","841",73
"2015-07-13","1132","842",73
"2015-07-14","1148","856",73
"2015-07-15","1160","867",73
"2015-07-16","1178","885",73
"2015-07-17","1198","904",73
"2015-07-18","1211","913",73
"2015-07-19","1226","925",73
"2015-07-20","1226","925",73
"2015-07-21","1226","925",73
"2015-07-22","1226","925",73
"2015-07-23","1226","925",73
"2015-07-24","1237","935",73
"2015-07-25","1258","952",73
"2015-07-26","1275","966",73
"2015-07-27","1298","988",73
"2015-07-28","1305","995",73
"2015-07-29","1320","1010",73
"2015-07-30","1327","1016",73
"2015-07-31","1333","1022",73
"2015-08-01","1346","1034",73
"2015-08-02","1355","1043",73
"2015-08-03","1356","1044",73
"2015-08-04","1357","1044",73
"2015-08-05","1357","1044",73
"2015-08-06","1357","1044",73
"2015-08-07","1380","1045",73
"2015-08-08","1403","1064",73
"2015-08-09","1418","1077",73
"2015-08-10","1432","1082",73
"2015-08-11","1452","1097",73
"2015-08-12","1468","1112",73
"2015-08-13","1470","1112",73
"2015-08-14","1489","1129",73
"2015-08-15","1489","1129",73
"2015-08-16","1504","1144",73
"2015-08-17","1505","1144",73
"2015-08-18","1516","1155",73
"2015-08-19","1532","1169",73
"2015-08-20","1550","1186",73
"2015-08-21","1550","1186",73
"2015-08-22","1566","1202",73
"2015-08-23","1590","1226",73
"2015-08-24","1592","1227",73
"2015-08-25","1608","1242",73
"2015-08-26","1624","1257",73
"2015-08-27","1625","1258",73
"2015-08-28","1628","1261",73
"2015-08-29","1629","1262",73
"2015-08-30","1644","1277",73
"2015-08-31","1660","1292",73
"2015-09-01","1676","1305",73
"2015-09-02","1691","1320",73
"2015-09-03","1700","1323",73
"2015-09-04","1700","1323",73
"2015-09-05","1700","1323",73
"2015-09-06","1701","1324",73
"2015-09-07","1701","1324",73
"2015-09-08","1704","1327",73
"2015-09-09","1704","1327",73
"2015-09-10","1706","1329",73
"2015-09-11","1707","1330",73
"2015-09-12","1709","1332",73
"2015-09-13","1710","1332",73
"2015-09-14","1710","1332",73
"2015-09-15","1713","1333",73
"2015-09-16","1713","1333",73
"2015-09-17","1713","1333",73
"2015-09-18","1714","1333",73
"2015-09-19","1714","1333",73
"2015-09-20","1714","1333",73
"2015-09-21","1716","1335",73
"2015-09-22","1716","1335",73
"2015-09-23","1716","1335",73
"2015-09-24","1716","1335",73
"2015-09-25","1716","1335",73
"2015-09-26","1716","1335",73
"2015-09-27","1716","1335",73
"2015-09-28","1716","1335",73
"2015-09-29","1717","1335",73
"2015-09-30","1717","1335",73
"2015-10-01","1718","1335",73
"2015-10-02","1718","1335",73
"2015-05-14","44","39",74
"2015-05-15","88","75",74
"2015-05-16","104","87",74
"2015-05-17","132","111",74
"2015-05-18","152","129",74
"2015-05-19","183","155",74
"2015-05-20","210","181",74
"2015-05-21","215","185",74
"2015-05-22","273","230",74
"2015-05-23","318","260",74
"2015-05-24","351","287",74
"2015-05-25","357","292",74
"2015-05-26","370","304",74
"2015-05-27","401","331",74
"2015-05-28","417","345",74
"2015-05-29","481","390",74
"2015-05-30","494","401",74
"2015-05-31","502","409",74
"2015-06-01","508","414",74
"2015-06-02","510","416",74
"2015-06-03","515","420",74
"2015-06-04","519","423",74
"2015-06-05","522","425",74
"2015-06-06","525","428",74
"2015-06-07","573","470",74
"2015-06-08","599","490",74
"2015-06-09","609","497",74
"2015-06-10","614","501",74
"2015-06-11","616","503",74
"2015-06-12","616","503",74
"2015-06-13","619","506",74
"2015-06-14","619","506",74
"2015-06-15","621","508",74
"2015-06-16","667","549",74
"2015-06-17","791","658",74
"2015-06-18","831","695",74
"2015-06-19","836","699",74
"2015-06-20","844","707",74
"2015-06-21","851","713",74
"2015-06-22","856","718",74
"2015-06-23","860","721",74
"2015-06-24","874","734",74
"2015-06-25","881","741",74
"2015-06-26","883","743",74
"2015-06-27","883","743",74
"2015-06-28","887","746",74
"2015-06-29","892","751",74
"2015-06-30","917","776",74
"2015-07-01","918","777",74
"2015-07-02","927","786",74
"2015-07-03","933","791",74
"2015-07-04","937","795",74
"2015-07-05","940","798",74
"2015-07-06","945","803",74
"2015-07-07","971","829",74
"2015-07-08","977","835",74
"2015-07-09","978","836",74
"2015-07-10","979","837",74
"2015-07-11","997","855",74
"2015-07-12","1020","877",74
"2015-07-13","1036","893",74
"2015-07-14","1047","904",74
"2015-07-15","1059","916",74
"2015-07-16","1108","965",74
"2015-07-17","1453","1301",74
"2015-07-18","1503","1349",74
"2015-07-19","1525","1371",74
"2015-07-20","1546","1391",74
"2015-07-21","1555","1400",74
"2015-07-22","1562","1406",74
"2015-07-23","1569","1413",74
"2015-07-24","1574","1418",74
"2015-07-25","1580","1424",74
"2015-07-26","1596","1440",74
"2015-07-27","1661","1504",74
"2015-07-28","1668","1511",74
"2015-07-29","1671","1514",74
"2015-07-30","1672","1515",74
"2015-07-31","1674","1517",74
"2015-08-01","1675","1518",74
"2015-08-02","1675","1518",74
"2015-08-03","1676","1518",74
"2015-08-04","1677","1519",74
"2015-08-05","1679","1521",74
"2015-08-06","1682","1524",74
"2015-08-07","1683","1525",74
"2015-08-08","1684","1526",74
"2015-08-09","1687","1529",74
"2015-08-10","1688","1530",74
"2015-08-11","1689","1531",74
"2015-08-12","1689","1531",74
"2015-08-13","1689","1531",74
"2015-08-14","1689","1531",74
"2015-08-15","1689","1531",74
"2015-08-16","1689","1531",74
"2015-08-17","1689","1531",74
"2015-08-18","1689","1531",74
"2015-08-19","1689","1531",74
"2015-08-20","1690","1532",74
"2015-08-21","1693","1535",74
"2015-08-22","1693","1535",74
"2015-08-23","1694","1536",74
"2015-08-24","1694","1536",74
"2015-08-25","1696","1538",74
"2015-08-26","1696","1538",74
"2015-08-27","1696","1538",74
"2015-08-28","1697","1538",74
"2015-08-29","1697","1538",74
"2015-08-30","1697","1538",74
"2015-08-31","1697","1538",74
"2015-09-01","1698","1539",74
"2015-09-02","1698","1539",74
"2015-09-03","1700","1541",74
"2015-09-04","1701","1542",74
"2015-09-05","1701","1542",74
"2015-09-06","1702","1543",74
"2015-09-07","1703","1544",74
"2015-09-08","1703","1544",74
"2015-09-09","1704","1545",74
"2015-09-10","1704","1545",74
"2015-09-11","1704","1545",74
"2015-09-12","1704","1545",74
"2015-09-13","1704","1545",74
"2015-09-14","1704","1545",74
"2015-09-15","1704","1545",74
"2015-09-16","1705","1546",74
"2015-09-17","1705","1546",74
"2015-09-18","1705","1546",74
"2015-09-19","1705","1546",74
"2015-09-20","1705","1546",74
"2015-09-21","1706","1547",74
"2015-09-22","1706","1547",74
"2015-09-23","1706","1547",74
"2015-09-24","1707","1548",74
"2015-09-25","1707","1548",74
"2015-09-26","1708","1549",74
"2015-09-27","1709","1550",74
"2015-09-28","1709","1550",74
"2015-09-29","1711","1552",74
"2015-09-30","1712","1553",74
"2015-10-01","1712","1553",74
"2015-10-02","1713","1554",74
"2015-07-26","139","101",75
"2015-07-27","326","233",75
"2015-07-28","426","305",75
"2015-07-29","480","348",75
"2015-07-30","511","371",75
"2015-07-31","527","380",75
"2015-08-01","541","392",75
"2015-08-02","555","402",75
"2015-08-03","574","413",75
"2015-08-04","584","422",75
"2015-08-05","589","427",75
"2015-08-06","607","439",75
"2015-08-07","670","475",75
"2015-08-08","690","487",75
"2015-08-09","700","491",75
"2015-08-10","720","503",75
"2015-08-11","736","513",75
"2015-08-12","745","517",75
"2015-08-13","755","520",75
"2015-08-14","762","525",75
"2015-08-15","782","542",75
"2015-08-16","804","562",75
"2015-08-17","1131","847",75
"2015-08-18","1227","933",75
"2015-08-19","1246","948",75
"2015-08-20","1268","955",75
"2015-08-21","1284","966",75
"2015-08-22","1309","982",75
"2015-08-23","1328","993",75
"2015-08-24","1335","995",75
"2015-08-25","1347","1006",75
"2015-08-26","1357","1015",75
"2015-08-27","1370","1027",75
"2015-08-28","1377","1031",75
"2015-08-29","1381","1035",75
"2015-08-30","1382","1036",75
"2015-08-31","1387","1038",75
"2015-09-01","1394","1044",75
"2015-09-02","1428","1071",75
"2015-09-03","1452","1089",75
"2015-09-04","1462","1096",75
"2015-09-05","1473","1103",75
"2015-09-06","1486","1113",75
"2015-09-07","1491","1117",75
"2015-09-08","1504","1125",75
"2015-09-09","1509","1129",75
"2015-09-10","1522","1139",75
"2015-09-11","1525","1142",75
"2015-09-12","1529","1143",75
"2015-09-13","1538","1150",75
"2015-09-14","1541","1153",75
"2015-09-15","1548","1159",75
"2015-09-16","1556","1167",75
"2015-09-17","1560","1170",75
"2015-09-18","1597","1203",75
"2015-09-19","1612","1217",75
"2015-09-20","1626","1229",75
"2015-09-21","1643","1244",75
"2015-09-22","1659","1259",75
"2015-09-23","1669","1269",75
"2015-09-24","1675","1273",75
"2015-09-25","1678","1275",75
"2015-09-26","1679","1276",75
"2015-09-27","1688","1284",75
"2015-09-28","1692","1288",75
"2015-09-29","1700","1292",75
"2015-09-30","1708","1299",75
"2015-10-01","1712","1301",75
"2015-10-02","1712","1301",75
"2015-07-15","11","11",76
"2015-07-16","17","17",76
"2015-07-17","175","142",76
"2015-07-18","289","237",76
"2015-07-19","341","283",76
"2015-07-20","380","315",76
"2015-07-21","532","433",76
"2015-07-22","569","464",76
"2015-07-23","638","501",76
"2015-07-24","693","546",76
"2015-07-25","725","570",76
"2015-07-26","738","580",76
"2015-07-27","752","593",76
"2015-07-28","762","600",76
"2015-07-29","769","607",76
"2015-07-30","782","620",76
"2015-07-31","788","626",76
"2015-08-01","790","628",76
"2015-08-02","792","630",76
"2015-08-03","794","632",76
"2015-08-04","800","638",76
"2015-08-05","810","647",76
"2015-08-06","812","648",76
"2015-08-07","812","648",76
"2015-08-08","814","650",76
"2015-08-09","814","650",76
"2015-08-10","819","655",76
"2015-08-11","819","655",76
"2015-08-12","822","658",76
"2015-08-13","826","662",76
"2015-08-14","828","664",76
"2015-08-15","829","665",76
"2015-08-16","829","665",76
"2015-08-17","831","667",76
"2015-08-18","837","673",76
"2015-08-19","842","677",76
"2015-08-20","843","678",76
"2015-08-21","933","747",76
"2015-08-22","1024","826",76
"2015-08-23","1079","875",76
"2015-08-24","1121","910",76
"2015-08-25","1146","932",76
"2015-08-26","1213","980",76
"2015-08-27","1231","997",76
"2015-08-28","1295","1060",76
"2015-08-29","1317","1078",76
"2015-08-30","1331","1090",76
"2015-08-31","1334","1092",76
"2015-09-01","1339","1097",76
"2015-09-02","1342","1100",76
"2015-09-03","1351","1109",76
"2015-09-04","1354","1112",76
"2015-09-05","1362","1120",76
"2015-09-06","1416","1171",76
"2015-09-07","1431","1183",76
"2015-09-08","1437","1188",76
"2015-09-09","1441","1192",76
"2015-09-10","1450","1199",76
"2015-09-11","1463","1212",76
"2015-09-12","1464","1213",76
"2015-09-13","1468","1217",76
"2015-09-14","1472","1221",76
"2015-09-15","1473","1222",76
"2015-09-16","1477","1226",76
"2015-09-17","1481","1230",76
"2015-09-18","1483","1232",76
"2015-09-19","1485","1233",76
"2015-09-20","1487","1235",76
"2015-09-21","1488","1236",76
"2015-09-22","1497","1244",76
"2015-09-23","1510","1256",76
"2015-09-24","1527","1273",76
"2015-09-25","1553","1298",76
"2015-09-26","1559","1302",76
"2015-09-27","1563","1304",76
"2015-09-28","1569","1309",76
"2015-09-29","1572","1312",76
"2015-09-30","1647","1377",76
"2015-10-01","1675","1399",76
"2015-10-02","1676","1399",76
"2015-04-19","45","43",77
"2015-04-20","528","410",77
"2015-04-21","799","634",77
"2015-04-22","916","724",77
"2015-04-23","962","762",77
"2015-04-24","981","776",77
"2015-04-25","994","784",77
"2015-04-26","998","787",77
"2015-04-27","1011","797",77
"2015-04-28","1020","806",77
"2015-04-29","1031","817",77
"2015-04-30","1037","823",77
"2015-05-01","1041","827",77
"2015-05-02","1043","829",77
"2015-05-03","1063","848",77
"2015-05-04","1065","850",77
"2015-05-05","1069","853",77
"2015-05-06","1071","855",77
"2015-05-07","1076","860",77
"2015-05-08","1077","861",77
"2015-05-09","1080","863",77
"2015-05-10","1083","866",77
"2015-05-11","1083","866",77
"2015-05-12","1084","867",77
"2015-05-13","1086","869",77
"2015-05-14","1093","876",77
"2015-05-15","1112","893",77
"2015-05-16","1119","900",77
"2015-05-17","1127","908",77
"2015-05-18","1130","910",77
"2015-05-19","1136","915",77
"2015-05-20","1139","918",77
"2015-05-21","1139","918",77
"2015-05-22","1143","921",77
"2015-05-23","1146","923",77
"2015-05-24","1148","924",77
"2015-05-25","1153","929",77
"2015-05-26","1155","930",77
"2015-05-27","1158","932",77
"2015-05-28","1160","934",77
"2015-05-29","1161","935",77
"2015-05-30","1165","938",77
"2015-05-31","1166","939",77
"2015-06-01","1167","940",77
"2015-06-02","1172","944",77
"2015-06-03","1175","946",77
"2015-06-04","1176","947",77
"2015-06-05","1177","948",77
"2015-06-06","1178","949",77
"2015-06-07","1178","949",77
"2015-06-08","1178","949",77
"2015-06-09","1180","951",77
"2015-06-10","1181","952",77
"2015-06-11","1183","954",77
"2015-06-12","1183","954",77
"2015-06-13","1184","954",77
"2015-06-14","1186","956",77
"2015-06-15","1187","957",77
"2015-06-16","1189","959",77
"2015-06-17","1193","963",77
"2015-06-18","1205","973",77
"2015-06-19","1213","980",77
"2015-06-20","1216","983",77
"2015-06-21","1217","984",77
"2015-06-22","1220","986",77
"2015-06-23","1221","987",77
"2015-06-24","1259","1021",77
"2015-06-25","1262","1023",77
"2015-06-26","1266","1025",77
"2015-06-27","1267","1026",77
"2015-06-28","1267","1026",77
"2015-06-29","1267","1026",77
"2015-06-30","1269","1028",77
"2015-07-01","1271","1030",77
"2015-07-02","1274","1033",77
"2015-07-03","1275","1034",77
"2015-07-04","1275","1034",77
"2015-07-05","1277","1036",77
"2015-07-06","1280","1037",77
"2015-07-07","1280","1037",77
"2015-07-08","1280","1037",77
"2015-07-09","1281","1038",77
"2015-07-10","1281","1038",77
"2015-07-11","1281","1038",77
"2015-07-12","1281","1038",77
"2015-07-13","1282","1039",77
"2015-07-14","1282","1039",77
"2015-07-15","1283","1039",77
"2015-07-16","1283","1039",77
"2015-07-17","1283","1039",77
"2015-07-18","1283","1039",77
"2015-07-19","1284","1039",77
"2015-07-20","1285","1039",77
"2015-07-21","1285","1039",77
"2015-07-22","1285","1039",77
"2015-07-23","1285","1039",77
"2015-07-24","1286","1040",77
"2015-07-25","1286","1040",77
"2015-07-26","1286","1040",77
"2015-07-27","1288","1040",77
"2015-07-28","1290","1042",77
"2015-07-29","1291","1043",77
"2015-07-30","1291","1043",77
"2015-07-31","1291","1043",77
"2015-08-01","1292","1044",77
"2015-08-02","1293","1045",77
"2015-08-03","1294","1046",77
"2015-08-04","1294","1046",77
"2015-08-05","1294","1046",77
"2015-08-06","1294","1046",77
"2015-08-07","1316","1062",77
"2015-08-08","1317","1062",77
"2015-08-09","1319","1064",77
"2015-08-10","1320","1065",77
"2015-08-11","1322","1067",77
"2015-08-12","1322","1067",77
"2015-08-13","1322","1067",77
"2015-08-14","1323","1068",77
"2015-08-15","1324","1068",77
"2015-08-16","1325","1069",77
"2015-08-17","1326","1070",77
"2015-08-18","1327","1071",77
"2015-08-19","1327","1071",77
"2015-08-20","1327","1071",77
"2015-08-21","1327","1071",77
"2015-08-22","1327","1071",77
"2015-08-23","1329","1072",77
"2015-08-24","1329","1072",77
"2015-08-25","1329","1072",77
"2015-08-26","1329","1072",77
"2015-08-27","1329","1072",77
"2015-08-28","1329","1072",77
"2015-08-29","1330","1073",77
"2015-08-30","1331","1074",77
"2015-08-31","1332","1075",77
"2015-09-01","1332","1075",77
"2015-09-02","1333","1076",77
"2015-09-03","1333","1076",77
"2015-09-04","1333","1076",77
"2015-09-05","1333","1076",77
"2015-09-06","1333","1076",77
"2015-09-07","1333","1076",77
"2015-09-08","1333","1076",77
"2015-09-09","1333","1076",77
"2015-09-10","1455","1172",77
"2015-09-11","1524","1232",77
"2015-09-12","1562","1266",77
"2015-09-13","1574","1277",77
"2015-09-14","1582","1284",77
"2015-09-15","1587","1289",77
"2015-09-16","1592","1293",77
"2015-09-17","1596","1296",77
"2015-09-18","1600","1300",77
"2015-09-19","1600","1300",77
"2015-09-20","1601","1301",77
"2015-09-21","1601","1301",77
"2015-09-22","1601","1301",77
"2015-09-23","1601","1301",77
"2015-09-24","1602","1301",77
"2015-09-25","1604","1303",77
"2015-09-26","1604","1303",77
"2015-09-27","1605","1304",77
"2015-09-28","1605","1304",77
"2015-09-29","1605","1304",77
"2015-09-30","1605","1304",77
"2015-10-01","1608","1307",77
"2015-10-02","1608","1307",77
"2015-08-12","38","34",78
"2015-08-13","386","274",78
"2015-08-14","502","352",78
"2015-08-15","597","423",78
"2015-08-16","786","556",78
"2015-08-17","895","618",78
"2015-08-18","966","671",78
"2015-08-19","1040","730",78
"2015-08-20","1080","752",78
"2015-08-21","1116","777",78
"2015-08-22","1145","796",78
"2015-08-23","1169","812",78
"2015-08-24","1196","835",78
"2015-08-25","1231","858",78
"2015-08-26","1248","871",78
"2015-08-27","1299","883",78
"2015-08-28","1310","889",78
"2015-08-29","1319","896",78
"2015-08-30","1323","900",78
"2015-08-31","1328","901",78
"2015-09-01","1354","912",78
"2015-09-02","1370","920",78
"2015-09-03","1374","924",78
"2015-09-04","1375","925",78
"2015-09-05","1385","931",78
"2015-09-06","1422","946",78
"2015-09-07","1433","952",78
"2015-09-08","1444","957",78
"2015-09-09","1477","970",78
"2015-09-10","1485","976",78
"2015-09-11","1490","981",78
"2015-09-12","1495","983",78
"2015-09-13","1506","993",78
"2015-09-14","1515","995",78
"2015-09-15","1518","997",78
"2015-09-16","1524","1000",78
"2015-09-17","1527","1003",78
"2015-09-18","1529","1004",78
"2015-09-19","1531","1005",78
"2015-09-20","1535","1009",78
"2015-09-21","1536","1009",78
"2015-09-22","1541","1011",78
"2015-09-23","1541","1011",78
"2015-09-24","1543","1012",78
"2015-09-25","1544","1013",78
"2015-09-26","1545","1013",78
"2015-09-27","1546","1014",78
"2015-09-28","1551","1017",78
"2015-09-29","1551","1017",78
"2015-09-30","1551","1017",78
"2015-10-01","1551","1017",78
"2015-10-02","1551","1017",78
"2015-09-04","512","447",79
"2015-09-05","850","741",79
"2015-09-06","1069","942",79
"2015-09-07","1170","1032",79
"2015-09-08","1349","1193",79
"2015-09-09","1396","1232",79
"2015-09-10","1412","1245",79
"2015-09-11","1424","1256",79
"2015-09-12","1435","1263",79
"2015-09-13","1489","1301",79
"2015-09-14","1498","1308",79
"2015-09-15","1502","1311",79
"2015-09-16","1514","1321",79
"2015-09-17","1521","1326",79
"2015-09-18","1521","1326",79
"2015-09-19","1524","1328",79
"2015-09-20","1525","1329",79
"2015-09-21","1525","1329",79
"2015-09-22","1525","1329",79
"2015-09-23","1526","1330",79
"2015-09-24","1529","1332",79
"2015-09-25","1533","1336",79
"2015-09-26","1533","1336",79
"2015-09-27","1534","1336",79
"2015-09-28","1535","1336",79
"2015-09-29","1535","1336",79
"2015-09-30","1536","1337",79
"2015-10-01","1539","1339",79
"2015-10-02","1539","1339",79
"2015-08-15","36","9",80
"2015-08-16","111","10",80
"2015-08-17","148","17",80
"2015-08-18","170","19",80
"2015-08-19","186","25",80
"2015-08-20","232","32",80
"2015-08-21","250","33",80
"2015-08-22","266","33",80
